Using 1 GPU(s)...
Reading pre-processed data=/hdd3/jiayi/kaggle/kaggleAdDisplayChallenge_processed.npz
Sparse fea = 26, Dense fea = 13
Defined train indices...
Randomized indices across days ...
Split data according to indices...
Reading pre-processed data=/hdd3/jiayi/kaggle/kaggleAdDisplayChallenge_processed.npz
Sparse fea = 26, Dense fea = 13
Defined test indices...
Randomized indices across days ...
Split data according to indices...
Loading saved model results/128-64-1_lr0.1/model.pth
Saved at: epoch = 0/1, batch = 306176/306969, ntbatch = 200
Training state: loss = 0.448230, accuracy = 79.247 %
Testing state: loss = 0.453724, accuracy = 78.765 %
time/loss/accuracy (if enabled):
skip_upto_epoch: 0
args.nepochs: 2
k: 0
Finished training it 306969/306969 of epoch 0, 14.27 ms/it, loss 0.449763, accuracy 79.138 %
Finished training it 129024/306969 of epoch 1, 14.88 ms/it, loss 0.444748, accuracy 79.317 %
Testing at - 129024/306969 of epoch 0, loss 0.453162, accuracy 78.814 %, best 78.852 %
Finished training it 130048/306969 of epoch 1, 12.49 ms/it, loss 0.446527, accuracy 79.139 %
Testing at - 130048/306969 of epoch 0, loss 0.453009, accuracy 78.821 %, best 78.852 %
Finished training it 131072/306969 of epoch 1, 14.39 ms/it, loss 0.445134, accuracy 79.293 %
Testing at - 131072/306969 of epoch 0, loss 0.453089, accuracy 78.821 %, best 78.852 %
Finished training it 132096/306969 of epoch 1, 15.13 ms/it, loss 0.445310, accuracy 79.321 %
Testing at - 132096/306969 of epoch 0, loss 0.452965, accuracy 78.804 %, best 78.852 %
Finished training it 133120/306969 of epoch 1, 16.78 ms/it, loss 0.442223, accuracy 79.511 %
Testing at - 133120/306969 of epoch 0, loss 0.453829, accuracy 78.735 %, best 78.852 %
Finished training it 134144/306969 of epoch 1, 16.07 ms/it, loss 0.443039, accuracy 79.375 %
Testing at - 134144/306969 of epoch 0, loss 0.452888, accuracy 78.843 %, best 78.852 %
Finished training it 135168/306969 of epoch 1, 15.29 ms/it, loss 0.440871, accuracy 79.473 %
Testing at - 135168/306969 of epoch 0, loss 0.453174, accuracy 78.794 %, best 78.852 %
Finished training it 136192/306969 of epoch 1, 13.46 ms/it, loss 0.444904, accuracy 79.357 %
Testing at - 136192/306969 of epoch 0, loss 0.453599, accuracy 78.825 %, best 78.852 %
Finished training it 137216/306969 of epoch 1, 14.98 ms/it, loss 0.444012, accuracy 79.429 %
Saving model to results/128-64-1_lr0.1/model.pth
Testing at - 137216/306969 of epoch 0, loss 0.452307, accuracy 78.862 %, best 78.862 %
Finished training it 138240/306969 of epoch 1, 13.67 ms/it, loss 0.445270, accuracy 79.333 %
Testing at - 138240/306969 of epoch 0, loss 0.452449, accuracy 78.848 %, best 78.862 %
Finished training it 139264/306969 of epoch 1, 14.63 ms/it, loss 0.444418, accuracy 79.269 %
Testing at - 139264/306969 of epoch 0, loss 0.454056, accuracy 78.761 %, best 78.862 %
Finished training it 140288/306969 of epoch 1, 16.80 ms/it, loss 0.440227, accuracy 79.553 %
Testing at - 140288/306969 of epoch 0, loss 0.454395, accuracy 78.835 %, best 78.862 %
Finished training it 141312/306969 of epoch 1, 15.93 ms/it, loss 0.443439, accuracy 79.330 %
