Using 1 GPU(s)...
Reading pre-processed data=/hdd3/jiayi/kaggle/kaggleAdDisplayChallenge_processed.npz
Sparse fea = 26, Dense fea = 13
Defined train indices...
Randomized indices across days ...
Split data according to indices...
Reading pre-processed data=/hdd3/jiayi/kaggle/kaggleAdDisplayChallenge_processed.npz
Sparse fea = 26, Dense fea = 13
Defined test indices...
Randomized indices across days ...
Split data according to indices...
Loading saved model results/48-24-1_lr0.1/model.pth
Saved at: epoch = 0/1, batch = 306176/306969, ntbatch = 200
Training state: loss = 0.449148, accuracy = 79.116 %
Testing state: loss = 0.454563, accuracy = 78.729 %
time/loss/accuracy (if enabled):
skip_upto_epoch: 0
args.nepochs: 2
k: 0
Finished training it 306969/306969 of epoch 0, 11.78 ms/it, loss 0.450648, accuracy 79.059 %
Testing at - 8192/306969 of epoch 0, loss 0.455085, accuracy 78.698 %, best 78.752 %
Finished training it 9216/306969 of epoch 1, 14.16 ms/it, loss 0.447762, accuracy 79.232 %
Testing at - 9216/306969 of epoch 0, loss 0.454797, accuracy 78.711 %, best 78.752 %
Finished training it 10240/306969 of epoch 1, 12.51 ms/it, loss 0.448189, accuracy 79.087 %
Testing at - 10240/306969 of epoch 0, loss 0.455838, accuracy 78.666 %, best 78.752 %
Finished training it 11264/306969 of epoch 1, 13.55 ms/it, loss 0.446744, accuracy 79.350 %
Testing at - 11264/306969 of epoch 0, loss 0.455264, accuracy 78.703 %, best 78.752 %
Finished training it 12288/306969 of epoch 1, 13.53 ms/it, loss 0.443329, accuracy 79.492 %
Testing at - 12288/306969 of epoch 0, loss 0.455690, accuracy 78.664 %, best 78.752 %
Finished training it 13312/306969 of epoch 1, 14.05 ms/it, loss 0.450159, accuracy 79.089 %
Testing at - 13312/306969 of epoch 0, loss 0.455610, accuracy 78.711 %, best 78.752 %
Finished training it 14336/306969 of epoch 1, 13.97 ms/it, loss 0.447410, accuracy 79.241 %
Testing at - 14336/306969 of epoch 0, loss 0.455249, accuracy 78.678 %, best 78.752 %
Finished training it 15360/306969 of epoch 1, 15.32 ms/it, loss 0.446912, accuracy 79.171 %
Testing at - 15360/306969 of epoch 0, loss 0.455717, accuracy 78.699 %, best 78.752 %
Finished training it 16384/306969 of epoch 1, 16.35 ms/it, loss 0.446777, accuracy 79.213 %
Testing at - 16384/306969 of epoch 0, loss 0.454797, accuracy 78.700 %, best 78.752 %
Finished training it 17408/306969 of epoch 1, 17.02 ms/it, loss 0.445602, accuracy 79.253 %
Testing at - 17408/306969 of epoch 0, loss 0.455543, accuracy 78.660 %, best 78.752 %
Finished training it 18432/306969 of epoch 1, 16.35 ms/it, loss 0.447548, accuracy 79.250 %
Testing at - 18432/306969 of epoch 0, loss 0.454786, accuracy 78.727 %, best 78.752 %
Finished training it 19456/306969 of epoch 1, 15.01 ms/it, loss 0.446642, accuracy 79.263 %
Testing at - 19456/306969 of epoch 0, loss 0.458598, accuracy 78.518 %, best 78.752 %
Finished training it 20480/306969 of epoch 1, 15.09 ms/it, loss 0.447677, accuracy 79.148 %
Testing at - 20480/306969 of epoch 0, loss 0.455526, accuracy 78.713 %, best 78.752 %
Finished training it 21504/306969 of epoch 1, 15.17 ms/it, loss 0.448309, accuracy 79.111 %
Testing at - 21504/306969 of epoch 0, loss 0.455470, accuracy 78.712 %, best 78.752 %
Finished training it 22528/306969 of epoch 1, 15.94 ms/it, loss 0.447346, accuracy 79.041 %
Testing at - 22528/306969 of epoch 0, loss 0.454587, accuracy 78.738 %, best 78.752 %
Finished training it 23552/306969 of epoch 1, 13.51 ms/it, loss 0.450026, accuracy 79.095 %
Testing at - 23552/306969 of epoch 0, loss 0.455075, accuracy 78.743 %, best 78.752 %
Finished training it 24576/306969 of epoch 1, 14.15 ms/it, loss 0.445632, accuracy 79.382 %
Testing at - 24576/306969 of epoch 0, loss 0.455642, accuracy 78.667 %, best 78.752 %
Finished training it 25600/306969 of epoch 1, 16.53 ms/it, loss 0.444641, accuracy 79.401 %
Testing at - 25600/306969 of epoch 0, loss 0.454728, accuracy 78.693 %, best 78.752 %
Finished training it 26624/306969 of epoch 1, 13.95 ms/it, loss 0.445923, accuracy 79.421 %
Testing at - 26624/306969 of epoch 0, loss 0.454667, accuracy 78.742 %, best 78.752 %
Finished training it 27648/306969 of epoch 1, 14.04 ms/it, loss 0.444407, accuracy 79.436 %
Testing at - 27648/306969 of epoch 0, loss 0.454589, accuracy 78.729 %, best 78.752 %
Finished training it 28672/306969 of epoch 1, 11.43 ms/it, loss 0.447466, accuracy 79.220 %
Testing at - 28672/306969 of epoch 0, loss 0.454553, accuracy 78.743 %, best 78.752 %
Finished training it 29696/306969 of epoch 1, 13.56 ms/it, loss 0.449073, accuracy 79.000 %
Testing at - 29696/306969 of epoch 0, loss 0.454859, accuracy 78.721 %, best 78.752 %
Finished training it 30720/306969 of epoch 1, 15.77 ms/it, loss 0.446805, accuracy 79.243 %
Testing at - 30720/306969 of epoch 0, loss 0.455514, accuracy 78.704 %, best 78.752 %
Finished training it 31744/306969 of epoch 1, 17.66 ms/it, loss 0.448406, accuracy 79.064 %
Testing at - 31744/306969 of epoch 0, loss 0.456576, accuracy 78.622 %, best 78.752 %
Finished training it 32768/306969 of epoch 1, 18.41 ms/it, loss 0.447743, accuracy 79.107 %
Testing at - 32768/306969 of epoch 0, loss 0.454923, accuracy 78.704 %, best 78.752 %
Finished training it 33792/306969 of epoch 1, 17.51 ms/it, loss 0.445432, accuracy 79.282 %
Saving model to results/48-24-1_lr0.1/model.pth
Testing at - 33792/306969 of epoch 0, loss 0.454502, accuracy 78.753 %, best 78.753 %
Finished training it 34816/306969 of epoch 1, 17.04 ms/it, loss 0.443452, accuracy 79.372 %
Testing at - 34816/306969 of epoch 0, loss 0.454847, accuracy 78.719 %, best 78.753 %
Finished training it 35840/306969 of epoch 1, 17.02 ms/it, loss 0.448940, accuracy 79.204 %
Testing at - 35840/306969 of epoch 0, loss 0.454555, accuracy 78.747 %, best 78.753 %
Finished training it 36864/306969 of epoch 1, 16.81 ms/it, loss 0.445907, accuracy 79.272 %
Testing at - 36864/306969 of epoch 0, loss 0.455691, accuracy 78.735 %, best 78.753 %
Finished training it 37888/306969 of epoch 1, 16.91 ms/it, loss 0.444479, accuracy 79.392 %
Testing at - 37888/306969 of epoch 0, loss 0.455872, accuracy 78.634 %, best 78.753 %
Finished training it 38912/306969 of epoch 1, 15.82 ms/it, loss 0.447934, accuracy 79.071 %
Saving model to results/48-24-1_lr0.1/model.pth
Testing at - 38912/306969 of epoch 0, loss 0.454106, accuracy 78.759 %, best 78.759 %
Finished training it 39936/306969 of epoch 1, 15.04 ms/it, loss 0.446759, accuracy 79.203 %
Testing at - 39936/306969 of epoch 0, loss 0.454214, accuracy 78.753 %, best 78.759 %
Finished training it 40960/306969 of epoch 1, 12.48 ms/it, loss 0.446370, accuracy 79.214 %
Testing at - 40960/306969 of epoch 0, loss 0.454849, accuracy 78.729 %, best 78.759 %
Finished training it 41984/306969 of epoch 1, 11.96 ms/it, loss 0.446401, accuracy 79.285 %
Testing at - 41984/306969 of epoch 0, loss 0.454767, accuracy 78.726 %, best 78.759 %
Finished training it 43008/306969 of epoch 1, 14.51 ms/it, loss 0.446301, accuracy 79.287 %
Testing at - 43008/306969 of epoch 0, loss 0.454423, accuracy 78.752 %, best 78.759 %
Finished training it 44032/306969 of epoch 1, 12.56 ms/it, loss 0.447155, accuracy 79.190 %
Testing at - 44032/306969 of epoch 0, loss 0.455257, accuracy 78.746 %, best 78.759 %
Finished training it 45056/306969 of epoch 1, 12.39 ms/it, loss 0.448188, accuracy 79.166 %
Testing at - 45056/306969 of epoch 0, loss 0.454383, accuracy 78.748 %, best 78.759 %
Finished training it 46080/306969 of epoch 1, 14.93 ms/it, loss 0.446307, accuracy 79.319 %
Testing at - 46080/306969 of epoch 0, loss 0.454822, accuracy 78.705 %, best 78.759 %
Finished training it 47104/306969 of epoch 1, 14.25 ms/it, loss 0.449568, accuracy 79.014 %
Testing at - 47104/306969 of epoch 0, loss 0.456892, accuracy 78.641 %, best 78.759 %
Finished training it 48128/306969 of epoch 1, 16.64 ms/it, loss 0.447619, accuracy 79.079 %
Testing at - 48128/306969 of epoch 0, loss 0.455579, accuracy 78.677 %, best 78.759 %
Finished training it 49152/306969 of epoch 1, 16.56 ms/it, loss 0.443745, accuracy 79.372 %
Testing at - 49152/306969 of epoch 0, loss 0.454534, accuracy 78.731 %, best 78.759 %
Finished training it 50176/306969 of epoch 1, 16.93 ms/it, loss 0.445597, accuracy 79.282 %
Testing at - 50176/306969 of epoch 0, loss 0.456428, accuracy 78.643 %, best 78.759 %
Finished training it 51200/306969 of epoch 1, 18.03 ms/it, loss 0.447977, accuracy 79.247 %
Testing at - 51200/306969 of epoch 0, loss 0.454825, accuracy 78.739 %, best 78.759 %
Finished training it 52224/306969 of epoch 1, 17.34 ms/it, loss 0.447914, accuracy 79.163 %
Testing at - 52224/306969 of epoch 0, loss 0.454347, accuracy 78.742 %, best 78.759 %
Finished training it 53248/306969 of epoch 1, 16.92 ms/it, loss 0.447477, accuracy 79.366 %
Testing at - 53248/306969 of epoch 0, loss 0.454046, accuracy 78.754 %, best 78.759 %
Finished training it 54272/306969 of epoch 1, 16.80 ms/it, loss 0.447228, accuracy 79.221 %
Testing at - 54272/306969 of epoch 0, loss 0.454718, accuracy 78.736 %, best 78.759 %
Finished training it 55296/306969 of epoch 1, 16.08 ms/it, loss 0.446305, accuracy 79.263 %
Testing at - 55296/306969 of epoch 0, loss 0.455657, accuracy 78.715 %, best 78.759 %
Finished training it 56320/306969 of epoch 1, 15.78 ms/it, loss 0.446378, accuracy 79.243 %
Testing at - 56320/306969 of epoch 0, loss 0.455139, accuracy 78.729 %, best 78.759 %
Finished training it 57344/306969 of epoch 1, 16.77 ms/it, loss 0.444288, accuracy 79.324 %
Saving model to results/48-24-1_lr0.1/model.pth
Testing at - 57344/306969 of epoch 0, loss 0.454299, accuracy 78.770 %, best 78.770 %
Finished training it 58368/306969 of epoch 1, 15.03 ms/it, loss 0.444606, accuracy 79.465 %
Testing at - 58368/306969 of epoch 0, loss 0.454272, accuracy 78.743 %, best 78.770 %
Finished training it 59392/306969 of epoch 1, 17.24 ms/it, loss 0.446289, accuracy 79.285 %
Testing at - 59392/306969 of epoch 0, loss 0.454410, accuracy 78.744 %, best 78.770 %
Finished training it 60416/306969 of epoch 1, 16.43 ms/it, loss 0.446942, accuracy 79.207 %
Testing at - 60416/306969 of epoch 0, loss 0.457998, accuracy 78.618 %, best 78.770 %
Finished training it 61440/306969 of epoch 1, 15.68 ms/it, loss 0.448997, accuracy 79.038 %
Testing at - 61440/306969 of epoch 0, loss 0.454582, accuracy 78.756 %, best 78.770 %
Finished training it 62464/306969 of epoch 1, 15.66 ms/it, loss 0.446936, accuracy 79.240 %
Testing at - 62464/306969 of epoch 0, loss 0.455335, accuracy 78.685 %, best 78.770 %
Finished training it 63488/306969 of epoch 1, 16.30 ms/it, loss 0.445642, accuracy 79.244 %
Testing at - 63488/306969 of epoch 0, loss 0.454635, accuracy 78.747 %, best 78.770 %
Finished training it 64512/306969 of epoch 1, 15.81 ms/it, loss 0.447404, accuracy 79.118 %
Testing at - 64512/306969 of epoch 0, loss 0.455682, accuracy 78.694 %, best 78.770 %
Finished training it 65536/306969 of epoch 1, 16.45 ms/it, loss 0.448989, accuracy 79.076 %
Testing at - 65536/306969 of epoch 0, loss 0.454270, accuracy 78.750 %, best 78.770 %
Finished training it 66560/306969 of epoch 1, 15.25 ms/it, loss 0.446422, accuracy 79.310 %
Testing at - 66560/306969 of epoch 0, loss 0.454044, accuracy 78.755 %, best 78.770 %
Finished training it 67584/306969 of epoch 1, 15.75 ms/it, loss 0.444205, accuracy 79.397 %
Testing at - 67584/306969 of epoch 0, loss 0.454806, accuracy 78.725 %, best 78.770 %
Finished training it 68608/306969 of epoch 1, 17.55 ms/it, loss 0.446602, accuracy 79.285 %
Testing at - 68608/306969 of epoch 0, loss 0.454981, accuracy 78.712 %, best 78.770 %
Finished training it 69632/306969 of epoch 1, 18.30 ms/it, loss 0.446396, accuracy 79.167 %
Testing at - 69632/306969 of epoch 0, loss 0.454389, accuracy 78.737 %, best 78.770 %
Finished training it 70656/306969 of epoch 1, 16.04 ms/it, loss 0.445564, accuracy 79.311 %
Testing at - 70656/306969 of epoch 0, loss 0.455075, accuracy 78.741 %, best 78.770 %
Finished training it 71680/306969 of epoch 1, 16.82 ms/it, loss 0.447499, accuracy 79.221 %
Testing at - 71680/306969 of epoch 0, loss 0.454906, accuracy 78.743 %, best 78.770 %
Finished training it 72704/306969 of epoch 1, 15.64 ms/it, loss 0.444280, accuracy 79.246 %
Testing at - 72704/306969 of epoch 0, loss 0.455512, accuracy 78.646 %, best 78.770 %
Finished training it 73728/306969 of epoch 1, 17.32 ms/it, loss 0.446179, accuracy 79.401 %
Testing at - 73728/306969 of epoch 0, loss 0.455059, accuracy 78.711 %, best 78.770 %
Finished training it 74752/306969 of epoch 1, 16.15 ms/it, loss 0.445781, accuracy 79.306 %
Testing at - 74752/306969 of epoch 0, loss 0.456718, accuracy 78.531 %, best 78.770 %
Finished training it 75776/306969 of epoch 1, 16.03 ms/it, loss 0.445844, accuracy 79.272 %
Testing at - 75776/306969 of epoch 0, loss 0.454571, accuracy 78.718 %, best 78.770 %
Finished training it 76800/306969 of epoch 1, 14.72 ms/it, loss 0.445940, accuracy 79.251 %
Testing at - 76800/306969 of epoch 0, loss 0.456159, accuracy 78.651 %, best 78.770 %
Finished training it 77824/306969 of epoch 1, 17.64 ms/it, loss 0.446310, accuracy 79.373 %
Saving model to results/48-24-1_lr0.1/model.pth
Testing at - 77824/306969 of epoch 0, loss 0.454342, accuracy 78.773 %, best 78.773 %
Finished training it 78848/306969 of epoch 1, 17.82 ms/it, loss 0.445858, accuracy 79.346 %
Saving model to results/48-24-1_lr0.1/model.pth
Testing at - 78848/306969 of epoch 0, loss 0.453680, accuracy 78.807 %, best 78.807 %
Finished training it 79872/306969 of epoch 1, 16.24 ms/it, loss 0.445376, accuracy 79.304 %
Testing at - 79872/306969 of epoch 0, loss 0.454790, accuracy 78.717 %, best 78.807 %
Finished training it 80896/306969 of epoch 1, 17.24 ms/it, loss 0.445494, accuracy 79.336 %
Testing at - 80896/306969 of epoch 0, loss 0.454348, accuracy 78.769 %, best 78.807 %
Finished training it 81920/306969 of epoch 1, 12.88 ms/it, loss 0.446544, accuracy 79.240 %
Testing at - 81920/306969 of epoch 0, loss 0.453621, accuracy 78.792 %, best 78.807 %
Finished training it 82944/306969 of epoch 1, 14.02 ms/it, loss 0.444708, accuracy 79.383 %
Testing at - 82944/306969 of epoch 0, loss 0.454709, accuracy 78.707 %, best 78.807 %
Finished training it 83968/306969 of epoch 1, 14.41 ms/it, loss 0.444712, accuracy 79.286 %
Testing at - 83968/306969 of epoch 0, loss 0.454836, accuracy 78.775 %, best 78.807 %
Finished training it 84992/306969 of epoch 1, 15.98 ms/it, loss 0.445229, accuracy 79.416 %
Testing at - 84992/306969 of epoch 0, loss 0.454056, accuracy 78.783 %, best 78.807 %
Finished training it 86016/306969 of epoch 1, 16.31 ms/it, loss 0.446840, accuracy 79.269 %
Testing at - 86016/306969 of epoch 0, loss 0.454467, accuracy 78.739 %, best 78.807 %
Finished training it 87040/306969 of epoch 1, 16.38 ms/it, loss 0.446235, accuracy 79.273 %
Testing at - 87040/306969 of epoch 0, loss 0.454183, accuracy 78.771 %, best 78.807 %
Finished training it 88064/306969 of epoch 1, 17.73 ms/it, loss 0.444048, accuracy 79.467 %
Testing at - 88064/306969 of epoch 0, loss 0.453693, accuracy 78.787 %, best 78.807 %
Finished training it 89088/306969 of epoch 1, 14.02 ms/it, loss 0.446000, accuracy 79.269 %
Testing at - 89088/306969 of epoch 0, loss 0.454490, accuracy 78.746 %, best 78.807 %
Finished training it 90112/306969 of epoch 1, 14.08 ms/it, loss 0.445486, accuracy 79.417 %
Testing at - 90112/306969 of epoch 0, loss 0.454164, accuracy 78.739 %, best 78.807 %
Finished training it 91136/306969 of epoch 1, 10.17 ms/it, loss 0.445080, accuracy 79.260 %
Testing at - 91136/306969 of epoch 0, loss 0.455149, accuracy 78.692 %, best 78.807 %
Finished training it 92160/306969 of epoch 1, 13.48 ms/it, loss 0.446948, accuracy 79.274 %
Testing at - 92160/306969 of epoch 0, loss 0.454796, accuracy 78.759 %, best 78.807 %
Finished training it 93184/306969 of epoch 1, 12.14 ms/it, loss 0.445678, accuracy 79.298 %
Testing at - 93184/306969 of epoch 0, loss 0.454386, accuracy 78.760 %, best 78.807 %
Finished training it 94208/306969 of epoch 1, 13.60 ms/it, loss 0.445534, accuracy 79.340 %
Testing at - 94208/306969 of epoch 0, loss 0.453940, accuracy 78.770 %, best 78.807 %
Finished training it 95232/306969 of epoch 1, 12.66 ms/it, loss 0.443936, accuracy 79.316 %
Testing at - 95232/306969 of epoch 0, loss 0.453476, accuracy 78.774 %, best 78.807 %
Finished training it 96256/306969 of epoch 1, 11.31 ms/it, loss 0.443684, accuracy 79.432 %
Testing at - 96256/306969 of epoch 0, loss 0.455801, accuracy 78.688 %, best 78.807 %
Finished training it 97280/306969 of epoch 1, 11.43 ms/it, loss 0.443713, accuracy 79.442 %
Testing at - 97280/306969 of epoch 0, loss 0.453970, accuracy 78.786 %, best 78.807 %
Finished training it 98304/306969 of epoch 1, 12.10 ms/it, loss 0.443660, accuracy 79.324 %
Testing at - 98304/306969 of epoch 0, loss 0.453927, accuracy 78.789 %, best 78.807 %
Finished training it 99328/306969 of epoch 1, 13.05 ms/it, loss 0.446255, accuracy 79.391 %
Testing at - 99328/306969 of epoch 0, loss 0.456288, accuracy 78.664 %, best 78.807 %
Finished training it 100352/306969 of epoch 1, 12.50 ms/it, loss 0.445138, accuracy 79.392 %
Testing at - 100352/306969 of epoch 0, loss 0.454047, accuracy 78.741 %, best 78.807 %
Finished training it 101376/306969 of epoch 1, 14.06 ms/it, loss 0.444631, accuracy 79.294 %
Testing at - 101376/306969 of epoch 0, loss 0.454221, accuracy 78.783 %, best 78.807 %
Finished training it 102400/306969 of epoch 1, 14.16 ms/it, loss 0.445835, accuracy 79.318 %
Testing at - 102400/306969 of epoch 0, loss 0.455575, accuracy 78.647 %, best 78.807 %
Finished training it 103424/306969 of epoch 1, 14.84 ms/it, loss 0.447036, accuracy 79.220 %
Testing at - 103424/306969 of epoch 0, loss 0.455076, accuracy 78.747 %, best 78.807 %
Finished training it 104448/306969 of epoch 1, 14.73 ms/it, loss 0.446807, accuracy 79.124 %
Testing at - 104448/306969 of epoch 0, loss 0.454240, accuracy 78.738 %, best 78.807 %
Finished training it 105472/306969 of epoch 1, 12.72 ms/it, loss 0.446600, accuracy 79.238 %
Testing at - 105472/306969 of epoch 0, loss 0.453870, accuracy 78.801 %, best 78.807 %
Finished training it 106496/306969 of epoch 1, 13.88 ms/it, loss 0.444239, accuracy 79.367 %
Testing at - 106496/306969 of epoch 0, loss 0.458475, accuracy 78.586 %, best 78.807 %
Finished training it 107520/306969 of epoch 1, 13.30 ms/it, loss 0.444768, accuracy 79.375 %
Testing at - 107520/306969 of epoch 0, loss 0.454417, accuracy 78.760 %, best 78.807 %
Finished training it 108544/306969 of epoch 1, 12.48 ms/it, loss 0.444665, accuracy 79.310 %
Saving model to results/48-24-1_lr0.1/model.pth
Testing at - 108544/306969 of epoch 0, loss 0.453628, accuracy 78.808 %, best 78.808 %
Finished training it 109568/306969 of epoch 1, 14.79 ms/it, loss 0.444555, accuracy 79.351 %
Testing at - 109568/306969 of epoch 0, loss 0.453738, accuracy 78.787 %, best 78.808 %
Finished training it 110592/306969 of epoch 1, 14.10 ms/it, loss 0.445214, accuracy 79.253 %
Saving model to results/48-24-1_lr0.1/model.pth
Testing at - 110592/306969 of epoch 0, loss 0.453419, accuracy 78.828 %, best 78.828 %
Finished training it 111616/306969 of epoch 1, 16.44 ms/it, loss 0.447463, accuracy 79.157 %
Testing at - 111616/306969 of epoch 0, loss 0.454130, accuracy 78.775 %, best 78.828 %
Finished training it 112640/306969 of epoch 1, 14.48 ms/it, loss 0.446782, accuracy 79.216 %
Testing at - 112640/306969 of epoch 0, loss 0.453757, accuracy 78.792 %, best 78.828 %
Finished training it 113664/306969 of epoch 1, 15.14 ms/it, loss 0.446147, accuracy 79.237 %
Testing at - 113664/306969 of epoch 0, loss 0.453868, accuracy 78.803 %, best 78.828 %
Finished training it 114688/306969 of epoch 1, 12.77 ms/it, loss 0.444508, accuracy 79.375 %
Testing at - 114688/306969 of epoch 0, loss 0.455757, accuracy 78.708 %, best 78.828 %
Finished training it 115712/306969 of epoch 1, 13.53 ms/it, loss 0.443767, accuracy 79.336 %
Testing at - 115712/306969 of epoch 0, loss 0.455631, accuracy 78.774 %, best 78.828 %
Finished training it 116736/306969 of epoch 1, 13.38 ms/it, loss 0.446570, accuracy 79.317 %
Testing at - 116736/306969 of epoch 0, loss 0.454266, accuracy 78.783 %, best 78.828 %
Finished training it 117760/306969 of epoch 1, 14.04 ms/it, loss 0.443744, accuracy 79.438 %
Testing at - 117760/306969 of epoch 0, loss 0.454239, accuracy 78.715 %, best 78.828 %
Finished training it 118784/306969 of epoch 1, 13.13 ms/it, loss 0.445037, accuracy 79.237 %
Testing at - 118784/306969 of epoch 0, loss 0.454111, accuracy 78.724 %, best 78.828 %
Finished training it 119808/306969 of epoch 1, 15.35 ms/it, loss 0.447736, accuracy 79.162 %
Testing at - 119808/306969 of epoch 0, loss 0.455756, accuracy 78.668 %, best 78.828 %
Finished training it 120832/306969 of epoch 1, 15.86 ms/it, loss 0.442960, accuracy 79.501 %
Testing at - 120832/306969 of epoch 0, loss 0.453479, accuracy 78.795 %, best 78.828 %
Finished training it 121856/306969 of epoch 1, 17.56 ms/it, loss 0.444754, accuracy 79.473 %
Testing at - 121856/306969 of epoch 0, loss 0.454012, accuracy 78.775 %, best 78.828 %
Finished training it 122880/306969 of epoch 1, 17.50 ms/it, loss 0.445381, accuracy 79.214 %
Testing at - 122880/306969 of epoch 0, loss 0.453730, accuracy 78.799 %, best 78.828 %
Finished training it 123904/306969 of epoch 1, 17.07 ms/it, loss 0.447538, accuracy 79.179 %
Testing at - 123904/306969 of epoch 0, loss 0.453956, accuracy 78.797 %, best 78.828 %
Finished training it 124928/306969 of epoch 1, 16.10 ms/it, loss 0.444556, accuracy 79.347 %
Testing at - 124928/306969 of epoch 0, loss 0.454001, accuracy 78.759 %, best 78.828 %
Finished training it 125952/306969 of epoch 1, 16.82 ms/it, loss 0.446598, accuracy 79.278 %
Testing at - 125952/306969 of epoch 0, loss 0.454803, accuracy 78.744 %, best 78.828 %
Finished training it 126976/306969 of epoch 1, 18.33 ms/it, loss 0.447702, accuracy 79.138 %
Testing at - 126976/306969 of epoch 0, loss 0.453451, accuracy 78.798 %, best 78.828 %
Finished training it 128000/306969 of epoch 1, 18.04 ms/it, loss 0.443274, accuracy 79.461 %
Testing at - 128000/306969 of epoch 0, loss 0.453658, accuracy 78.770 %, best 78.828 %
Finished training it 129024/306969 of epoch 1, 19.29 ms/it, loss 0.445803, accuracy 79.276 %
Testing at - 129024/306969 of epoch 0, loss 0.454265, accuracy 78.753 %, best 78.828 %
Finished training it 130048/306969 of epoch 1, 17.43 ms/it, loss 0.447790, accuracy 79.083 %
Testing at - 130048/306969 of epoch 0, loss 0.454203, accuracy 78.758 %, best 78.828 %
Finished training it 131072/306969 of epoch 1, 17.87 ms/it, loss 0.446665, accuracy 79.221 %
Testing at - 131072/306969 of epoch 0, loss 0.454030, accuracy 78.780 %, best 78.828 %
Finished training it 132096/306969 of epoch 1, 14.30 ms/it, loss 0.446895, accuracy 79.243 %
Testing at - 132096/306969 of epoch 0, loss 0.453633, accuracy 78.789 %, best 78.828 %
Finished training it 133120/306969 of epoch 1, 14.86 ms/it, loss 0.443221, accuracy 79.474 %
Testing at - 133120/306969 of epoch 0, loss 0.453902, accuracy 78.759 %, best 78.828 %
Finished training it 134144/306969 of epoch 1, 14.06 ms/it, loss 0.444555, accuracy 79.256 %
Testing at - 134144/306969 of epoch 0, loss 0.453756, accuracy 78.786 %, best 78.828 %
Finished training it 135168/306969 of epoch 1, 14.57 ms/it, loss 0.442197, accuracy 79.439 %
Testing at - 135168/306969 of epoch 0, loss 0.454232, accuracy 78.734 %, best 78.828 %
Finished training it 136192/306969 of epoch 1, 13.89 ms/it, loss 0.446053, accuracy 79.332 %
Testing at - 136192/306969 of epoch 0, loss 0.454244, accuracy 78.794 %, best 78.828 %
Finished training it 137216/306969 of epoch 1, 15.75 ms/it, loss 0.445703, accuracy 79.324 %
Testing at - 137216/306969 of epoch 0, loss 0.453241, accuracy 78.815 %, best 78.828 %
Finished training it 138240/306969 of epoch 1, 15.46 ms/it, loss 0.446221, accuracy 79.253 %
Saving model to results/48-24-1_lr0.1/model.pth
Testing at - 138240/306969 of epoch 0, loss 0.453230, accuracy 78.829 %, best 78.829 %
Finished training it 139264/306969 of epoch 1, 15.82 ms/it, loss 0.445216, accuracy 79.233 %
Testing at - 139264/306969 of epoch 0, loss 0.454972, accuracy 78.719 %, best 78.829 %
Finished training it 140288/306969 of epoch 1, 13.82 ms/it, loss 0.441245, accuracy 79.557 %
Testing at - 140288/306969 of epoch 0, loss 0.455575, accuracy 78.767 %, best 78.829 %
Finished training it 141312/306969 of epoch 1, 15.20 ms/it, loss 0.444815, accuracy 79.340 %
